Gene_acc,Gene_id,64P1,64P2,64P3,64M1,64M2,64M3,Desc
2494,Tb927.11.8430:mRNA-p1,764446.125,706725.5,827868.1875,814346.4375,767664.5,739721.25,"hypothetical protein, conserved"
2495,Tb927.11.8440.1:mRNA-p1;Tb927.11.8440.2:mRNA-p1,1408648.125,1480439.625,1433816,1796991.875,1881527.625,1976439.625,"haloacid dehalogenase-like hydrolase, putative"
2496,Tb927.11.8450:mRNA-p1,465517.3125,436042.2188,437988.0938,776696.9375,740072.5625,730060.75,"Amastin surface glycoprotein, putative"
2497,Tb927.11.850:mRNA-p1,438864.3125,530939.8125,483759.625,391635,371027.1563,362046.125,"Atypical serine/threonine protein kinase BUD32, putative"
2498,Tb927.11.870:mRNA-p1,368445.8438,423973,430771.125,347932.0313,297679.5938,347341.3125,mitochondrial ribosomal protein l23
2499,Tb927.11.8700:mRNA-p1,120717.4375,111780.0703,118621.0078,89084.44531,86477.04688,119216.2813,"hypothetical protein, conserved"
2501,Tb927.11.8730:mRNA-p1,99609.38281,84176.04688,118471.1797,80891.28125,93168.03125,127649.5547,"Cell division control protein 48, putative"
2502,Tb927.11.8770:mRNA-p1,7277591,8303620,7252390.5,6547047,6407406.5,6271516.5,"ATP-dependent RNA helicase FAL1, putative"
2503,Tb927.11.8780:mRNA-p1,50147.40234,53870.41406,51842.94141,47940.36719,46562.875,42885.78906,"hypothetical protein, conserved"
2504,Tb927.11.8790:mRNA-p1,644435.9375,742770.5,679521.625,619835.9375,577794.125,542473.625,"target SNARE, putative"
2505,Tb927.11.880:mRNA-p1,48209308,55995200,50804340,46708328,43954464,44901256,cyclophilin a
2506,Tb927.11.8800:mRNA-p1,343474.6563,354083.5,377367.2813,284662.25,293151.8438,304990.75,"hypothetical protein, conserved"
2507,Tb927.11.8820:mRNA-p1,94267.01563,91291.71094,80375.59375,112950.6953,133280,155082.9688,"glutathionylspermidine synthetase, putative"
2508,Tb927.11.8830:mRNA-p1,101194.1484,72620.46094,94830.15625,45935.60938,46410.79688,44673.27734,Enriched in surface-labeled proteome protein 2
2509,Tb927.11.8860:mRNA-p1,162264,174621.3281,163917.25,186345.4063,176893.875,177328.625,"CEP76 C2 domain containing protein, putative"
2510,Tb927.11.8870:mRNA-p1,317408.2813,339124.2188,322421.6875,254748.8906,232557.6563,222825.9844,"DEAD-box ATP-dependent RNA helicase, mitochondrial"
2511,Tb927.11.8880:mRNA-p1,263651.875,250215.7031,266720.25,227331.75,204722.0938,256368.3281,"tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family, putative"
2512,Tb927.11.8890:mRNA-p1,155169,148281.7813,162864.6875,152292.75,114853.9766,114826.9688,"DNA-dependent RNA polymerases, putative"
2513,Tb927.11.8900:mRNA-p1,357251.0625,388176.1875,352211.8125,312474.8125,328288.7813,351112.6875,"DPCD protein family, putative"
2515,Tb927.11.8930:mRNA-p1,97778.20313,79036.63281,96511.69531,77797.89844,76433.32031,79103.49219,"D123, putative"
2516,Tb927.11.8950:mRNA-p1,954572.875,1203294.375,1137041,1290289.5,1228021,1148976.625,leucine rich repeat
2517,Tb927.11.8970:mRNA-p1,12377727,13032000,11944481,11585956,11789205,10881927,"ribose 5-phosphate isomerase, putative"
2519,Tb927.11.900:mRNA-p1,8975439,9795689,8782962,6582600,6583843,6534208,"isocitrate dehydrogenase, putative"
2520,Tb927.11.9040:mRNA-p1,1001333.813,1131356.125,882944.1875,972667.4375,913901.75,785260,conserved protein
2521,Tb927.11.9050:mRNA-p1,510622.8125,499084.9063,512432.75,484757.0625,466788.5625,974505.5625,"p21-C-terminal region-binding protein, putative"
2523,Tb927.11.9070:mRNA-p1,205217.375,181670.7344,188780.5313,163691.8438,149208.0313,141204.7656,"palmitoyl acyltransferase 4, putative"
2524,Tb927.11.9080:mRNA-p1,524637.625,518976,590663.3125,805254.125,643207.9375,733710.625,Nucleolar protein 136
2526,Tb927.11.910:mRNA-p1,62338.67969,50927.42578,52981.28125,52586.53906,62963.48047,67549.41406,"hypothetical protein, conserved"
2527,Tb927.11.9100:mRNA-p1,84918.14063,68747.92969,75285.51563,144018.2969,142765.0938,195112.6563,"Domain of unknown function (DUF4586), putative"
2528,Tb927.11.9120:mRNA-p1,108155.1094,103652.3984,104832.0625,67798.95313,73251.34375,288364.0938,"SNF2 family N-terminal domain/Ring finger domain containing protein, putative"
2529,Tb927.11.9130:mRNA-p1,1815214.625,1833914,1875703.75,1989195.5,1812030.375,1727550.5,Replication factor A protein 1
2530,Tb927.11.9140:mRNA-p1,22230.99219,26513.80078,26606.17578,22301.90625,23420.03516,37670.76172,Guide RNA binding complex protein 7
2531,Tb927.11.9150:mRNA-p1,25993.82422,23118.16211,24609.59375,28354.61328,26475.90625,30046.69336,Mitochondrial processome subunit 1
2532,Tb927.11.9170:mRNA-p1,324702.1563,340743.0313,345041.1563,338490.8438,308019.6875,285695.875,"DNA topoisomerase III, putative"
2533,Tb927.11.9180:mRNA-p1,892875.6875,891849.8125,842465.4375,895941.875,959035.25,901355.75,"ADP-ribosylation factor GTPase activating protein, putative"
2534,Tb927.11.9190:mRNA-p1,312765.5313,298998.25,293826.6563,249368.6719,269545.375,247987.3594,Serine/threonine-protein kinase VPS15
2535,Tb927.11.9200:mRNA-p1,35591.59766,38055.44531,36892.75391,41856.12109,41029.94922,34451.60156,"methyltransferase domain containing protein, putative"
2536,Tb927.11.9210:mRNA-p1,376671.9688,388743.875,386749.8125,318500.5,296113.3125,270125.6563,"NOL1/NOP2/sun family, putative"
2537,Tb927.11.9220:mRNA-p1,1952117.5,2161256.25,1869196.25,1481866.625,1651354.25,1467359,proteasome regulatory non-ATP-ase subunit 2
2538,Tb927.11.9230:mRNA-p1,128848.3281,126229.1563,134556.6563,137084.75,126374.3828,130984.1328,"hypothetical protein, conserved"
2540,Tb927.11.9260:mRNA-p1,107105.25,92593.28906,109624.8203,135498.9219,148161.3125,134556.7031,"hypothetical protein, conserved"
2541,Tb927.11.9270:mRNA-p1,106380.7578,119057.3203,95222.36719,121427.9688,118025.2344,118565.6719,differentiation inhibitory kinase
2542,Tb927.11.9280:mRNA-p1,123257.5,125176.8906,127196.4922,99232.25,97785.71875,94407.97656,"hypothetical protein, conserved"
2543,Tb927.11.9290:mRNA-p1,277224.8125,220563.4375,283438.4688,320319.7188,310025.125,325339.7188,Flagellum attachment zone protein 20
2544,Tb927.11.9300:mRNA-p1,92597.92969,66528.00781,86821.04688,121649.6484,115870.6016,121519.4531,"Domain of unknown function (DUF3342), putative"
2545,Tb927.11.9320:mRNA-p1,290407.6875,259261.3594,286347.5,410466.0938,348670.4063,340301.375,"hypothetical protein, conserved"
2546,Tb927.11.9350:mRNA-p1,125396.0469,131130.7188,129284.0234,115866.8203,104832.9453,102689.3203,"phosphonopyruvate decarboxylase-like protein, putative"
2547,Tb927.11.9360:mRNA-p1,648832.5,604701.9375,670745.1875,665751.1875,638398.875,580103.625,"prenyltransferase, putative"
2548,Tb927.11.9370:mRNA-p1,239926.3594,231308.2344,221305.8281,348296.6563,386894.8125,340605.75,"hypothetical protein, conserved"
2549,Tb927.11.940:mRNA-p1,230941.625,262760.1875,247778.3125,206297.2813,192872.6563,189197.9688,KREPB5
2550,Tb927.11.9400:mRNA-p1,622290.625,616389.625,669046.4375,1004021.625,895190.5625,935628.625,"hypothetical protein, conserved"
2551,Tb927.11.9420:mRNA-p1,2789115,3294045.5,3655962,2907971.25,2331198.75,2062134.625,"ATP synthase, putative"
2553,Tb927.11.9430:mRNA-p1,499163.0625,513276.7813,494246.25,552292.75,525888.9375,542514.5,TFIIH basal transcription factor subunit
2554,Tb927.11.9440:mRNA-p1,522061.75,483922.5,521599.5,920973.5625,875604.125,742401.125,Component of motile flagella 63
2555,Tb927.11.9450:mRNA-p1,254303.3594,323155.5313,305505.125,194706.5156,192063.7031,205701.0469,"cyclophilin type peptidyl-prolyl cis-trans isomerase, putative"
2556,Tb927.11.9470:mRNA-p1,694684.875,815857.9375,727432.4375,754203,737426.125,665997.5,"ADP-ribosylation factor GTPase activating protein, putative"
2557,Tb927.11.9480:mRNA-p1,225911.75,205337.8906,205220.2344,207843.0156,195750.2031,190049.4688,"tubulin binding cofactor c, putative"
2558,Tb927.11.9490:mRNA-p1,16238.30859,17100.41992,22995.20898,13520.26074,21538.75195,29091.44922,"CobW/HypB/UreG, nucleotide-binding domain containing protein, putative"
2559,Tb927.11.950:mRNA-p1,140672.5313,132349.3594,156232.3125,171047.5313,171924.5781,155126.4688,"RNA-binding protein, putative"
2560,Tb927.11.9510:mRNA-p1,268693,269441.75,256842.5313,326246.9688,327713.6875,318943.4375,"nucleic acid binding protein, putative"
2561,Tb927.11.9520:mRNA-p1,44683.14453,125703.4766,83737.66406,112922.8203,132027.0469,115916.6016,"DNA topoisomerase III, putative"
2562,Tb927.11.9530:mRNA-p1,11225202,12675865,11165840,9446285,8483931,8499611,14-3-3 protein 1
2563,Tb927.11.9540:mRNA-p1,53257.16016,53433.9375,53675.97656,87250.75781,72066.03125,74746.42188,"hypothetical protein, conserved"
2564,Tb927.11.9550:mRNA-p1,407220.3438,415165.2813,401379.7188,489011.7188,484629.7813,411246.9688,"replication factor C, subunit 4, putative"
2565,Tb927.11.9560:mRNA-p1,1501724.125,1543021.75,1790700.875,1374424.125,1608582.875,1641346.875,"oxidoreductase, putative"
2566,Tb927.11.9570:mRNA-p1,38286.67188,39531.00781,36240.98828,16261.86816,19363.6875,20625.56836,"hypothetical protein, conserved"
2567,Tb927.11.9580.1-p1;Tb927.11.9580.2-p1,186219.3281,301354.9688,192910.5469,181408.7813,162524.9219,169305.9219,"hypothetical protein, conserved"
2568,Tb927.11.9590:mRNA-p1,36307280,36556660,38199720,24940110,25034030,24886254,"S-adenosylhomocysteine hydrolase, putative"
2569,Tb927.11.960:mRNA-p1,101525.2891,83856.04688,100844.4844,93379.125,98092.1875,105547.8438,"ATPase, putative"
2571,Tb927.11.9610:mRNA-p1,699398,709591.1875,814742,908202.1875,877249.3125,977422.625,eukaryotic translation initiation factor 3 subunit i
2572,Tb927.11.9630:mRNA-p1,261417.8281,275342.8125,275570.8125,273672.3125,233390.9219,219083.2656,"Snf7, putative"
2573,Tb927.11.9640:mRNA-p1,4617826,4441090,4750209,4027179,4139076.5,3974867.75,"glycyl-tRNA synthetase, putative"
2574,Tb927.11.9650:mRNA-p1,577263.0625,110728.0938,511533.1563,340115.3125,114870.6875,2285690.75,"hypothetical protein, conserved"
2577,Tb927.11.9670:mRNA-p1,1060499.875,1088336,1048969.25,1018054.688,984813.75,985527.875,"aminomethyltransferase, mitochondrial, putative"
2578,Tb927.11.9690:mRNA-p1,40973.13672,57114.96875,47261.5625,101972.0938,130536.9766,105026.9531,Spindle pole body protein 1
2579,Tb927.11.970:mRNA-p1,83109.42969,70150.96094,91587.21875,79610.77344,77198.5,72926.14063,"hypothetical protein, conserved"
2580,Tb927.11.9700:mRNA-p1,4394992,4467729,4919555.5,4341342.5,3937252.25,4771624,"transcription factor BTF3, putative"
2582,Tb927.11.9760:mRNA-p1,418891.8125,433318.75,404079.2188,346211.9688,320434.4063,328028.9375,"hypothetical protein, conserved"
2583,Tb927.11.9780:mRNA-p1,295074.875,292265.625,288156.875,298068.4375,295393.4063,327273.4688,Nucleoporin NUP119
2584,Tb927.11.9790:mRNA-p1,244400.0781,297040.75,253909.625,465929.4688,444359.8125,493712.4688,"calmodulin, putative"
2585,Tb927.11.980:mRNA-p1,1470128.75,1470835.125,1481460.25,1503801.5,1414812.75,1310438.75,Nucleoporin NUP158
2586,Tb927.11.9810:mRNA-p1,334630.7813,337466.8438,304504.0313,295050.0938,309314.1875,299968.5,"NUDIX hydrolase 3, putative"
2587,Tb927.11.9830:mRNA-p1,84892.65625,73955.44531,85916.15625,74297.28906,72594.03906,75220.3125,"LSU ribosomal protein, mitochondrial, putative"
2589,Tb927.11.9850:mRNA-p1,240004.5156,238507.8594,228106.9531,136363.9219,163891.6719,144480.9063,"hypothetical protein, conserved"
2590,Tb927.11.9860:mRNA-p1,8779532,10006543,10559640,12415129,10937485,14466496,"EF-hand domain pair, putative"
2591,Tb927.11.9870:mRNA-p1,289650.3125,300697.1563,299273.4688,422585.7188,417064.3125,409545.9688,Telomere-associated protein 1
2592,Tb927.11.9880:mRNA-p1,884462.25,931546.5,851410.75,774423.125,832294.625,832041.75,"Protein of unknown function (DUF2009), putative"
2593,Tb927.11.9890:mRNA-p1,1237494.5,1432051.375,1467989.375,1235046.75,1280407.75,1114657.625,"signal recognition particle receptor alpha subunit, putative"
2594,Tb927.11.9910:mRNA-p1,1302991,1380202.125,1288288,1233318.25,1013134.438,862041.1875,"Domain of unknown function (DUF3846)/TPR repeat, putative"
2595,Tb927.11.9940:mRNA-p1,153490.8906,156519.9063,155812.7031,117506.7188,134370.8281,132135.7188,"hypothetical protein, conserved"
2596,Tb927.11.9950:mRNA-p1,73293.01563,62493.54688,69822.25,79784.6875,77323.94531,84591.625,"hypothetical protein, conserved"
2597,Tb927.11.9960:mRNA-p1,849065.75,931342.75,845520.6875,819986.3125,756892.4375,732095.4375,"Protein of unknown function (DUF2870), putative"
2598,Tb927.11.9970:mRNA-p1,125585,119412.8672,127730.9688,157895.0156,129749.0391,131076.0469,"Small acidic protein family, putative"
2599,Tb927.11.9980:mRNA-p1,2519536.25,2708709.75,2744803.5,818158.375,838266.5625,871654.6875,"2-oxoglutarate dehydrogenase E1 component, putative"
2600,Tb927.2.100:mRNA-p1,4574203,5046383,4316722,4555443,4800066,4846148.5,"retrotransposon hot spot protein 1 (RHS1), putative"
2601,Tb927.2.1080:mRNA-p1,1972120.5,1869900.25,1929509.625,1908017.875,1924134,1747659.625,"retrotransposon hot spot protein 5 (RHS5), putative"
2602,Tb927.2.1120:pseudogenic_transcript-p1,1010813.563,1175653.25,1063873.125,1066330.75,983024.1875,930567.625,"retrotransposon hot spot protein 4 (RHS4), point mutation"
2603,Tb927.2.1140:pseudogenic_transcript-p1,385582.75,537023.6875,358370.6875,405620.75,342151.6563,343198.9063,"retrotransposon hot spot protein 3 (RHS3), interrupted"
2605,Tb927.2.1180:mRNA-p1,813584.5,836452.5,798475.4375,888197.4375,871561.3125,855279.5625,"retrotransposon hot spot protein 3 (RHS3), putative"
2606,Tb927.2.1210:mRNA-p1,642437.375,608108.9375,740556.9375,647553.1875,672181,769771.3125,"retrotransposon hot spot protein 4 (RHS4), putative"
2607,Tb927.2.1330:pseudogenic_transcript-p1,1634174.75,1769170.875,1753156.625,1610033.25,1791401.875,1626692.125,"retrotransposon hot spot protein 6 (RHS6), degenerate"
2608,Tb927.2.1560:mRNA-p1;Tb927.2.1680:mRNA-p1,5569942,5561845.5,5823247,5514081.5,5193903,5021480.5,"peptidyl-prolyl cis-trans isomerase, putative"
2610,Tb927.2.170:mRNA-p1,30693.99219,115558.9453,30029.41797,55630.61719,61569.28125,60804.38281,"leucine-rich repeat protein 1 (LRRP1), putative"
2611,Tb927.2.1700:mRNA-p1,463305.3438,526550.5,517549.25,604201.375,608923.25,625553.625,Enriched in surface-labeled proteome protein 10
2613,Tb927.2.1740:mRNA-p1,124962.6875,199851.0938,130308.9297,99967.54688,95873.88281,90565.60938,"hypothetical protein, conserved"
2614,Tb927.2.1760:mRNA-p1,60180.78516,59341.33984,65226.59375,33240.09375,30798.49023,25140.46094,"hypothetical protein, conserved"
2615,Tb927.2.1800:mRNA-p1,453494.875,460179.5,464809.0938,521490.1875,542289.75,508148.5938,"DNA polymerase delta catalytic subunit, putative"
2616,Tb927.2.1810:mRNA-p1,582010.5,572659.6875,556681.4375,818114.9375,849581.1875,785305.6875,chromatin-remodeling complex atpase chain iswi
2617,Tb927.2.1820:mRNA-p1,105281.8438,101303.125,94827.26563,143315.0938,147851.3594,180477.9063,"CAMK/CAMKL family protein kinase, putative"
2618,Tb927.2.1850:mRNA-p1,262882.9688,214485.0156,254041.7031,428084.5938,423782.4375,377078.7813,"Tetratricopeptide repeat, putative"
2619,Tb927.2.1860:mRNA-p1,532383.25,662214.6875,531185.25,389659.8438,498304.75,557321.25,RNA editing mediator complex protein 2
2620,Tb927.2.1890:mRNA-p1,223194.3438,230009.6563,211932.7969,214775.9219,199816.3594,214261.3125,E2-like ubiquitin-conjugation enzyme
2621,Tb927.2.1920:mRNA-p1,193996.0625,375563.3438,210274.7344,133723.3438,184007.6406,190220.1563,"expression site-associated gene 5 (ESAG5) protein, putative"
2622,Tb927.2.2020:mRNA-p1,111815.25,104782.4141,102291.3828,75894.46875,68505.46875,71509.97656,"expression site-associated gene 3 (ESAG3) protein, putative"
2623,Tb927.2.2060:mRNA-p1,Filtered,Filtered,1193.959351,3760.047363,3857.018555,4117.683105,"variant surface glycoprotein (VSG)-related, putative"
2624,Tb927.2.2120:mRNA-p1,577802.8125,610575.5,524812.75,491305.2813,542876.875,516386.0938,"Serine/threonine-protein kinase NEK22, putative"
2625,Tb927.2.2130:mRNA-p1,550462.75,683403.5625,649620.125,643971.625,580647.8125,583858.625,"small GTP-binding protein RAB6, putative"
2626,Tb927.2.2160:mRNA-p1,1774459.625,2087422.375,1919375.75,2593884.5,2697567.5,2556509.75,"paraflagellar rod component, putative"
2627,Tb927.2.2180:mRNA-p1,21949.21289,74629.13281,26275.00977,32060.03711,18945.60547,24214.51172,ribosomal RNA processing protein 41B
2630,Tb927.2.2230:mRNA-p1,580242.8125,689504.875,598302,615931.375,580816.0625,542032.625,"hypothetical protein, conserved"
2631,Tb927.2.2240:mRNA-p1,197667.7188,183417.2656,179109.4531,213758.9375,188358.3594,201105.7969,"exportin-T, putative"
2632,Tb927.2.2260:mRNA-p1,213453.2188,175724.1563,212984.9844,210228.2031,208288.2188,210894.9531,"phosphatidylinositol kinase related protein, putative"
2633,Tb927.2.2270:mRNA-p1,162782.7344,146703.5469,128575.7734,181960.8438,135236.8438,143200.8906,"hypothetical protein, conserved"
2634,Tb927.2.2340:mRNA-p1,416684.0938,422546.5,421865.2188,275804.1563,248811.3125,283414.9063,"Glycerophosphoryl diester phosphodiesterase family, putative"
2635,Tb927.2.2360:mRNA-p1,207788.8906,186890.0469,187275.8438,194092.9844,192127.4219,193253.5938,"Ankyrin repeats (3 copies)/Zinc finger, C3HC4 type (RING finger), putative"
2636,Tb927.2.2370:mRNA-p1,314440.0938,302414.7813,340783.1875,339689.1563,386360,302553.1563,"Vps51/Vps67, putative"
2637,Tb927.2.2390:mRNA-p1,318001.9375,376747.9375,324606.7188,347329,317115,296763.4375,"hypothetical protein, conserved"
2638,Tb927.2.2430:mRNA-p1,434309.7813,748039.125,567524.8125,634788.125,735226,705993.875,"casein kinase II, alpha chain"
2639,Tb927.2.2440:mRNA-p1,1997406.25,1997596.375,2129815.75,1753392,1554908.5,1377649.875,proteasome regulatory non-ATPase subunit 6
2641,Tb927.2.2460:mRNA-p1,100054.0078,62699.8125,67749.35156,36271.93359,39449.86328,64876.88281,"ubiquitin-conjugating enzyme E2, putative"
2642,Tb927.2.2470:mRNA-p1,158517.7031,170012.7031,169304.5625,160889.5,150775.2031,146720.9531,Kinetoplastid RNA editing protein 1
2643,Tb927.2.2490:mRNA-p1,153580.75,148924,147996.9063,279945.875,247674.5625,248239.6875,hypothetical protein
2644,Tb927.2.2510:mRNA-p1;Tb927.2.2520:mRNA-p1,3290953.75,3871469.25,3456898.75,2815479.75,2586234.75,2445900,Mitochondrial outer membrane protein porin 2
2647,Tb927.2.2650:mRNA-p1,99371.8125,91498.1875,93770.67969,70323.41406,85363.92188,100673.4609,"hypothetical protein, conserved"
2648,Tb927.2.2670:mRNA-p1,3253696,3952599.5,3327536,4402823.5,4326414.5,3692698.5,histone H4 variant
2649,Tb927.2.270:pseudogenic_transcript-p1,1118826.5,1131531,1115733,1161183.875,1226015.75,1106377.25,"retrotransposon hot spot protein 3 (RHS3), frameshift"
2650,Tb927.2.2770:mRNA-p1,3170234.75,3111785.25,3203090.25,4611234.5,3695700.25,3856820.75,"hypothetical protein, conserved"
2652,Tb927.2.2860:mRNA-p1,27970.22266,28448.76172,46786.38672,86656.57813,76152.5,85428.27344,"hypothetical protein, conserved"
2653,Tb927.2.2880:mRNA-p1,11832.16992,18574.39844,13391.48438,50044.97656,41521.21875,41770.19531,"TPR repeat/Tetratricopeptide repeat, putative"
2654,Tb927.2.2900:mRNA-p1,185107.8125,155894.0469,163464.3125,149291.8906,159970.5781,156010.25,"ARP2/3 complex subunit, putative"
2655,Tb927.2.2940:mRNA-p1,7186370.5,7383899,7623669.5,7510002,7309725,6814556.5,MICOS complex subunit 32
2656,Tb927.2.2950:mRNA-p1,314520.125,313281.4063,345383.7813,291697.9375,325046.0313,317506.5,"Nop14-like family, putative"
2657,Tb927.2.2970:mRNA-p1,1175724.875,1407483.375,1212460.375,1540792.375,1401585.625,1237109.875,mitochondrial carrier protein
2658,Tb927.2.2990:mRNA-p1,114306.2656,122506.1094,112056.9766,95744.10156,94358.71875,87252.28125,"hypothetical protein, conserved"
2660,Tb927.2.3020:mRNA-p1,1193004.5,1177041.125,1115320.75,416927.8125,1121557.875,472708.375,Component of motile flagella 76
2661,Tb927.2.3030:mRNA-p1,2205396.5,2254787.25,2126094.75,1645997.375,1762737.875,1546479.375,"ATP-dependent Clp protease subunit, heat shock protein 78 (HSP78), putative"
2662,Tb927.2.3080:mRNA-p1,715370.125,745392.1875,736973.5625,772586.3125,751665.1875,771317.5,cytochrome b5-dependent oleate desaturase
2663,Tb927.2.3160:mRNA-p1,179564.7656,190892.5938,207333.1719,193440.8906,200814.5469,174465.9844,"Gar1/Naf1 RNA binding region, putative"
2664,Tb927.2.3180:mRNA-p1,691269.75,722074.875,722508.625,546499.25,552763.625,517082.1875,kinetoplast polyadenylation/uridylation factor 1
2665,Tb927.2.3190:mRNA-p1,133991.7344,114272.0625,121514.1953,98474.60938,105863.9688,91678.55469,"Got1/Sft2-like family, putative"
2666,Tb927.2.3270:mRNA-p1,1460241.75,1412782.75,1411522.125,1776468.625,1681140.875,1467659.875,65 kDa invariant surface glycoprotein
2667,Tb927.2.3290:mRNA-p1;Tb927.2.3300:mRNA-p1,1079011.625,939105.5,926509.6875,1024021.063,1300380.125,975367.5625,65 kDa invariant surface glycoprotein
2668,Tb927.2.3320:mRNA-p1,847184.625,926914.125,878546.375,968362.375,820027.9375,868986.8125,65 kDa invariant surface glycoprotein
2670,Tb927.2.3370:mRNA-p1,313610.9063,390801.9063,331432.8438,252135.1406,228737.375,227911.2813,"UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase, putative"
2671,Tb927.2.340:mRNA-p1,1509157,1552434.75,1536636,1772878.75,1631203.875,1663851.625,"retrotransposon hot spot protein 4 (RHS4), putative"
2672,Tb927.2.3440:mRNA-p1,666509.125,656813.875,726646.25,725297.125,743924.5625,632541.3125,"cysteine peptidase, Clan CA, family C51, putative"
2673,Tb927.2.3480:mRNA-p1,44852.32813,73639.9375,50666.95313,61498.83594,63418.34766,84933.42969,"transcription elongation factor s-II, putative"
2674,Tb927.2.3580:mRNA-p1,606109.75,725696.25,651256.625,860902.125,951724.3125,862861.375,"transcription elongation factor s-II, putative"
2675,Tb927.2.3610:mRNA-p1,54079.53125,48353.64063,50002.14844,51651.36328,53516.07422,48445.28906,"Mitochondrial ATP synthase subunit, putative"
2676,Tb927.2.3620:mRNA-p1,429019.3125,439613.375,411943.7813,348654.3438,333976.75,311979.4063,"GTP-binding elongation factor Tu family, putative"
2677,Tb927.2.3660:mRNA-p1,144144.7969,140942.625,141852.9375,127129.875,132063.75,136835.9531,"paraflagellar rod component, putative"
2678,Tb927.2.370:mRNA-p1,200484.625,269165.7813,190189.2188,197821.8438,222985.3281,223563.4219,"retrotransposon hot spot protein 1 (RHS1), putative"
2679,Tb927.2.3720:mRNA-p1,493633.125,519332.5,463616.4063,490400.4063,462588.0313,429582.4688,"ubiquitin-conjugating enzyme, putative"
2680,Tb927.2.3780:mRNA-p1,1422500.375,1374498.375,1376820.5,1388565.875,1279192.875,1170710.75,"translation initiation factor IF-2, putative"
2681,Tb927.2.380:mRNA-p1,402262.1563,500658.6875,344503.75,437267.4063,510948.4375,406575.9375,"retrotransposon hot spot protein 2 (RHS2), putative"
2682,Tb927.2.3800:mRNA-p1,1101278.375,1118281.75,1065964.25,870729.25,950389.5,928529.1875,guide RNA associated protein 1
2683,Tb927.2.3880:mRNA-p1,1227515.5,1197480.125,1220429.75,1984100.25,1819374.125,1836743.375,heterogeneous nuclear ribonucleoproteins F/H homologue
2685,Tb927.2.3930:mRNA-p1,132735.6406,121413.75,154098.5,171839.25,176379.7656,189719.6406,dna replication licensing factor mcm3
2686,Tb927.2.3990:mRNA-p1,170748.9219,171459.4219,160137.7656,127506.0703,133883.2188,128286.8047,"GRIP-related Arf-binding domain containing protein, putative"
2687,Tb927.2.400:mRNA-p1,3643135.75,4326949.5,3668849.5,4141444.5,4183775,4138383,"retrotransposon hot spot protein 2 (RHS2), putative"
2688,Tb927.2.4000:mRNA-p1,74853.28125,64333.61719,70074.41406,62025.10547,62051.51953,92029.46094,"hypothetical protein, conserved"
2689,Tb927.2.4050:mRNA-p1,96302.05469,108396.0938,101346.7813,208056.4688,199560.5,254410.0469,"hypothetical protein, conserved"
2690,Tb927.2.4060:mRNA-p1,433191.6563,458895.8438,466892.2813,688456.8125,642127.25,555923.5625,Dynein intermediate chain 138
2691,Tb927.2.4090:mRNA-p1,1066328.25,1237179.875,1026619.438,748387.375,874746.75,820798.75,"signal recognition particle receptor beta subunit, putative"
2692,Tb927.2.4110:mRNA-p1,824226.5625,915770.375,849100.3125,838498.5,834207,790255.875,Mitochondrial-processing peptidase subunit alpha
2693,Tb927.2.4130:mRNA-p1,1103722.5,1116253.5,1073584.25,1035328.313,1059673.75,938647,"enoyl-CoA hydratase/Enoyl-CoA isomerase/3-hydroxyacyl-CoA dehydrogenase, putative"
2694,Tb927.2.4160:mRNA-p1,101486.8125,64046.85156,107612.9375,145431.1719,158371.8281,149378.3594,"hypothetical protein, conserved"
2695,Tb927.2.4210:mRNA-p1,5526890.5,5694488.5,5714667.5,4379330,4149654.75,4566697,"Phosphoenolpyruvate carboxykinase [ATP], glycosomal"
2696,Tb927.2.4230:mRNA-p1,3109889.5,3533524.25,3269861.25,3618628.25,3189315.75,3386100.25,"NUP-1 protein, putative"
2697,Tb927.2.4280:mRNA-p1,320733.75,352185.8125,360387.4688,370141.375,360941.5625,326319.4375,"kinetoplastid-specific dual specificity phosphatase, putative"
2698,Tb927.2.4330:mRNA-p1,907518.0625,447558.1875,935209.5625,1393269.75,1300160.5,1340528.75,"paraflagellar rod protein 5, putative"
2699,Tb927.2.4370:mRNA-p1,3566173.5,3163460,3229076.5,1850975.375,2033052.375,1768751.75,trypanothione synthetase
2700,Tb927.2.4390:mRNA-p1,152981.8125,179849.0938,159059.4063,192228.6563,180750.8438,193852.2344,double-strand break repair protein MRE11
2701,Tb927.2.4410:mRNA-p1,103820.6797,153346.3125,89448.99219,91832.84375,91446.85938,76808.36719,"Eukaryotic protein of unknown function (DUF846), putative"
2702,Tb927.2.4445:mRNA-p1,354754.3438,437205.5313,367016.0938,357657.0625,355011.4063,345806.9375,"hypothetical protein, conserved"
2703,Tb927.2.450:mRNA-p1,1690580.625,2195842.25,1630998.875,1903714,1789438.5,1846056.375,"retrotransposon hot spot protein 4 (RHS4), putative"
2704,Tb927.2.4510:mRNA-p1,177252.2031,216483.0469,175719.5,252726.2031,249128.7656,230378.4375,cdc2-related kinase 9
2705,Tb927.2.4520:mRNA-p1,512585.9375,496284.0938,496355.75,887589.4375,855636.5,695259.625,"hypothetical protein, conserved"
2706,Tb927.2.4530:mRNA-p1,88333.09375,84419.44531,96091.23438,127754.3828,107650.8125,163943.1563,"hypothetical protein, conserved"
